Temperatur,KielerWoche,school_holiday,public_holiday,Month,sin_season,cos_season,is_weekend,lag_1,lag_2,lag_7,lag_14,roll7_mean,roll7_std,roll14_mean,roll14_std,roll30_mean,roll30_std,Wochentag_Friday,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,lag_1_isna,lag_2_isna,lag_7_isna,lag_14_isna,roll7_mean_isna,roll7_std_isna,roll14_mean_isna,roll14_std_isna,roll30_mean_isna,roll30_std_isna,umsatz
18.0125,0,0,0,5,0.6287628145958344,-0.777597146973627,0,77.5543202377256,48.2108285393945,85.4807679768228,66.0161743425402,84.19970737685665,33.72478221219771,84.35873165846503,33.32012803030196,91.15262458260949,49.86625969694422,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,50.8008994806073
17.9625,0,0,0,5,0.6152845999633276,-0.7883050558305255,1,50.8008994806073,77.5543202377256,50.3660101081308,104.094163257842,79.24544044882587,35.9772880639799,83.27192631118412,34.200927523334876,90.11871851712694,50.38531908488459,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,66.4306117273805
20.4625,0,0,0,5,0.6016240632249226,-0.7987793728863649,1,66.4306117273805,50.8008994806073,149.244078377209,147.881905447336,81.54038353729011,34.301415253925576,80.58167263043687,33.9171894044284,86.01478498795281,46.90095376504704,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,114.943972960342
19.9625,0,0,0,5,0.5877852522924732,-0.8090169943749473,0,114.943972960342,66.4306117273805,83.9681823631343,67.4955434507817,76.64036847773767,23.886750123633828,78.22896316708015,29.77975247034407,86.87933496186172,47.19614346792234,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,91.0457110069583
12.8875,0,0,0,5,0.5737722679043246,-0.8190148866680801,0,91.0457110069583,114.943972960342,94.5737640355796,101.214069608519,77.65144399828397,24.393038999890063,79.91111799252134,29.791951987491196,87.67514915991143,47.053437941232225,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,84.6280561362088
12.7,0,0,1,5,0.545240438540651,-0.8382797052177744,0,84.6280561362088,91.0457110069583,48.2108285393945,41.4123064196756,76.23062858408814,23.517012623101945,78.72640274449918,29.20362108311233,88.45686511650402,46.792105404763824,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,152.709702945456
17.9625,0,0,0,5,0.5307300481619334,-0.8475409228928311,0,152.709702945456,84.6280561362088,77.5543202377256,63.5101290538195,91.15903921352549,33.72001583992834,86.67621678205494,33.14706462882863,91.77528579379151,47.723170028540714,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,57.2454061447027
15.9125,0,0,0,5,0.5160623910158528,-0.8565509959010036,1,57.2454061447027,152.709702945456,50.8008994806073,85.4807679768228,88.25776577166506,35.88955564389001,86.22873657426088,33.524003192007974,91.27951467012295,48.01080303254827,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,68.1643312002004
13.825,0,0,0,6,0.5012418134457758,-0.865307254363206,1,68.1643312002004,57.2454061447027,66.4306117273805,50.3660101081308,90.73825601732122,33.381683309401986,84.99184823307357,33.87137327275124,89.80180086017818,48.01750871053922,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,129.4189036507
17.625,0,0,0,6,0.48627270710869,-0.8738071036110808,0,129.4189036507,68.1643312002004,114.943972960342,149.244078377209,99.73658343493831,34.216376049157276,90.63848348611421,34.24228244061872,91.53696936713665,48.49075312525021,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,65.7363488821332
20.0,0,0,0,6,0.4711595076738638,-0.8820480249558537,0,65.7363488821332,129.4189036507,91.0457110069583,83.9681823631343,92.70692285233706,35.598222562712415,84.67364566503738,30.293857310468805,91.54868850697062,48.484256823343905,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,62.3903661114696
21.4875,0,0,0,6,0.4559066935084588,-0.8900275764346767,0,62.3903661114696,65.7363488821332,84.6280561362088,94.5737640355796,88.61330215298153,37.421986791551035,83.13237307563274,30.875831788454015,91.92649106633024,48.20118147153348,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,53.2308769671162
15.0375,0,0,0,6,0.440518784350495,-0.8977433935342337,0,53.2308769671162,62.3903661114696,152.709702945456,48.2108285393945,84.12799084311114,39.78617489354003,80.17930971359965,31.664377861374234,91.11370344217357,48.65429132854144,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,76.2135588168066
17.9625,0,0,0,6,0.4093559588156213,-0.9123747579707273,1,76.2135588168066,53.2308769671162,57.2454061447027,77.5543202377256,73.19997025330409,25.88717133152865,82.17950473341479,30.346662722955124,83.88384212519775,30.229917012067435,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,79.7188444198125
22.1,0,0,0,6,0.39359027665646673,-0.9192859697186104,1,79.7188444198125,76.2135588168066,68.1643312002004,50.8008994806073,76.41046143546262,24.95552933511856,82.33411360356386,30.326793259669923,83.6123952487233,30.229522885646908,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,104.453562324412
20.6625,0,0,1,6,0.3777079652039649,-0.9259247771938498,0,104.453562324412,79.7188444198125,129.4189036507,66.4306117273805,81.59463731035001,26.667576297426244,86.16644666383563,29.411665147318622,84.01105741980356,30.42889186169504,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,143.977898792685
25.7875,0,1,0,6,0.36171373072976765,-0.9322892131745133,0,143.977898792685,104.453562324412,65.7363488821332,114.943972960342,83.674493759205,31.201463629451844,91.70553859707168,32.54431047046404,86.07104315951672,32.33283974992935,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,70.2099274704429
20.5,0,0,0,6,0.3456123126707335,-0.9383773917408641,0,70.2099274704429,143.977898792685,62.3903661114696,91.0457110069583,84.31357641467784,30.816247102651342,88.51024963350744,32.28218863061653,86.21083493044681,32.25210724898623,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,83.6581389182717
19.55,0,0,0,6,0.3294084822245304,-0.9441875088341993,0,83.6581389182717,70.2099274704429,53.2308769671162,84.6280561362088,87.3518296727924,29.30594957012395,87.98256591288698,32.29793068944884,85.5296341191278,32.07670549474854,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,37.4555594997625
17.45,0,0,0,6,0.3131070409358269,-0.9497178427914316,0,37.4555594997625,83.6581389182717,76.2135588168066,152.709702945456,85.09821289174188,32.7690883931439,84.61310186742652,35.02066627067369,81.84875592087535,30.992424551548194,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,75.4496723357508
18.9125,0,0,0,6,0.29671281927349075,-0.9549667548552551,1,75.4496723357508,37.4555594997625,79.7188444198125,57.2454061447027,84.98908625159105,32.80485944991045,79.09452825244757,29.04143996023514,82.11389355037433,30.899283348211792,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,63.8372762263068
19.275,0,0,0,6,0.2802306751992159,-0.9599326896597447,1,63.8372762263068,75.4496723357508,104.453562324412,68.1643312002004,82.72029079537596,33.765229674414016,79.5653761154193,28.711514561101378,80.86800043763392,30.85609321006946,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,113.198169900375
18.3125,0,0,0,6,0.26366549272800704,-0.9646141756912435,0,113.198169900375,63.8372762263068,143.977898792685,129.4189036507,83.96952044908495,34.84773165761237,82.78207887971747,29.83658622498053,83.26086255365723,30.47190370756379,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,81.5364761006443
20.375,0,0,0,6,0.24702218048093552,-0.9690098257244062,0,81.5364761006443,113.198169900375,70.2099274704429,65.7363488821332,75.04931720736485,22.855015723554192,79.36190548328493,26.654017311567873,83.86174078855139,30.245900803244105,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,57.1245129570396
19.3,0,0,0,6,0.23030567023061221,-0.9731183372332619,0,57.1245129570396,81.5364761006443,83.6581389182717,62.3903661114696,73.17997227687866,23.831100909827107,78.74677434577825,27.088494194223408,82.91653228789195,30.634146193072173,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,58.7589360079372
15.2875,0,0,0,6,0.21352091543979612,-0.9769384927771817,0,58.7589360079372,57.1245129570396,37.4555594997625,53.2308769671162,69.62294328968802,23.864671754993495,78.48738648124022,27.273915930552107,83.19629648455216,30.36376095466845,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,88.1859744107587
15.9875,0,0,0,6,0.19667288979357647,-0.980469160361632,0,88.1859744107587,58.7589360079372,75.4496723357508,76.2135588168066,76.87014541983034,19.829806358732572,80.98417915578611,26.36892121153663,81.16102635233715,27.71474091624933,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,53.1800832506312
15.5125,1,0,0,6,0.1797665857255624,-0.9837092937736097,1,53.1800832506312,88.1859744107587,63.8372762263068,79.7188444198125,73.68877555052754,21.785625319729238,79.3389309010593,27.38833724471306,80.13475638192038,28.17344996685801,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,55.3784359085427
15.7,1,0,0,6,0.16280701293851715,-0.986657932891657,1,55.3784359085427,53.1800832506312,113.198169900375,104.453562324412,72.48036979084695,22.64094966699087,77.60033029311147,28.125017549890003,78.82824544435248,28.388764499524925,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,112.87846427577
16.5,1,0,0,6,0.1457991969198751,-0.9893142039703663,0,112.87846427577,55.3784359085427,81.5364761006443,143.977898792685,72.43469755876052,22.545242667146308,78.20210900392274,28.825198242693585,80.98383330223167,28.438882415732206,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,89.1125310007438
14.3625,1,0,0,6,0.12874817745258132,-0.99167731989929,0,89.1125310007438,112.87846427577,57.1245129570396,70.2099274704429,73.51699111591759,23.22655104906551,74.28315416164124,22.151861504569403,81.36910699433227,28.469095192009263,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,80.6814437485115
18.4375,1,0,0,6,0.11165900712169512,-0.993746580436178,0,80.6814437485115,89.1125310007438,58.7589360079372,83.6581389182717,76.88226694327072,22.136608116365696,75.0311196100747,22.180516722703988,82.36512513659574,27.87935094012995,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,74.4274080594379
17.575,1,0,0,6,0.09453674981719912,-0.9955213724144752,0,74.4274080594379,80.6814437485115,88.1859744107587,37.4555594997625,79.1206200934851,20.747193173847528,74.37178169158658,22.04110150420337,82.631685014331,27.75971719658741,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,84.8155438313241
20.1625,1,0,0,6,0.07738647923346301,-0.9970011699250151,0,84.8155438313241,74.4274080594379,53.1800832506312,75.4496723357508,78.63913001070874,20.53981834608525,77.75463771526954,19.41764605907072,81.62740404336373,27.087268255723362,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,65.0878866069292
16.9625,1,0,0,6,0.06021327736579302,-0.9981855344718586,1,65.0878866069292,84.8155438313241,55.3784359085427,63.8372762263068,80.34024477589416,18.46853821091163,77.01451016321086,19.707572529971067,80.76214323002942,27.190435557179566,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,105.33599228222
17.3125,1,0,0,6,0.04302223300453059,-0.99907411510223,1,105.33599228222,65.0878866069292,112.87846427577,113.198169900375,87.47703854356234,16.791268248614678,79.97870416720467,20.670502962128996,81.4524077682298,27.55240061419374,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,139.687762195994
18.3375,0,0,0,6,0.02581844022713308,-0.9996666485105112,0,139.687762195994,105.33599228222,89.1125310007438,81.5364761006443,91.3069382464515,24.73098747632207,81.87081790260602,24.754212370137537,81.01834307658106,26.47250403929393,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,79.3880324911908
15.6875,0,0,0,7,0.008606996888688698,-0.9999629591162655,0,79.3880324911908,139.687762195994,80.6814437485115,57.1245129570396,89.91772417365819,25.144469008731793,81.7173576447879,24.763102404593035,81.756430621464,26.092787230826968,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,70.9302793020307
17.1125,0,0,0,7,-0.008606996888688009,-0.9999629591162655,0,70.9302793020307,79.3880324911908,74.4274080594379,58.7589360079372,88.5247006813038,25.9971040563362,82.70348381228727,23.97063099035758,81.84862889152502,26.04795192743613,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,72.3068065016839
20.4,0,0,0,7,-0.02581844022713239,-0.9996666485105112,0,72.3068065016839,70.9302793020307,84.8155438313241,88.1859744107587,88.22175760162466,26.200319739410272,83.67118884755489,23.190389484967927,79.94489231989114,24.491917832734604,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,70.715968983487
26.9375,0,0,0,7,-0.04302223300453034,-0.99907411510223,0,70.715968983487,72.3068065016839,65.0878866069292,53.1800832506312,86.20753262336221,27.034518532598696,82.42333131703548,23.397860673496552,80.11087965660293,24.409036554525986,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,55.6437295906243
24.5875,0,0,0,7,-0.060213277365792774,-0.9981855344718586,1,55.6437295906243,70.715968983487,105.33599228222,55.3784359085427,84.85836733531866,28.462126978612215,82.59930605560642,23.16915134876208,79.88599177257476,24.608197747710133,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,59.349824147119
25.2375,0,0,0,7,-0.07738647923346322,-0.9970011699250151,1,59.349824147119,55.6437295906243,139.687762195994,112.87846427577,78.28891474458995,28.254217188487555,82.88297664407617,22.83209707052951,80.08995667857485,24.404161233835417,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,104.998588236863
20.8,0,0,0,7,-0.09453674981719933,-0.9955213724144752,0,104.998588236863,59.349824147119,79.3880324911908,89.1125310007438,73.3333184647141,16.13220062424104,82.3201283555828,22.1218589415936,81.04945765924342,24.809010933912518,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,115.213371214749
19.6,0,0,0,7,-0.11165900712169444,-0.9937465804361781,0,115.213371214749,104.998588236863,70.9302793020307,80.6814437485115,78.45122399665097,22.713490628005808,84.1844740851546,23.776303752200615,82.23260855240795,25.577826306774305,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,87.6708765599203
24.65,0,0,0,7,-0.12874817745258066,-0.99167731989929,0,87.6708765599203,115.213371214749,72.3068065016839,74.4274080594379,80.8427378906352,22.670898939694563,84.6837192859695,23.770470370752857,81.67318569359158,25.256577233595703,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,83.4772394737553
24.757142,0,0,0,7,-0.14579919691987442,-0.9893142039703664,0,83.4772394737553,87.6708765599203,70.715968983487,84.8155438313241,82.43851402950256,22.360944061465702,85.33013581556362,23.592489212841347,79.65649704962723,22.359378543135414,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,63.6686930675012
22.9375,0,0,0,7,-0.16280701293851646,-0.9866579328916572,0,63.6686930675012,83.4772394737553,55.6437295906243,65.0878866069292,81.43176032721887,23.122370702382142,83.81964647529055,24.29448072602358,79.4384559028625,22.486209104867953,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,72.8643980994303
20.375,0,0,0,7,-0.17976658572556214,-0.9837092937736098,1,72.8643980994303,63.6686930675012,59.349824147119,105.33599228222,83.89185582847688,20.711819646978135,84.37511158189776,23.919259020453865,79.07866454223448,22.50271049871809,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,56.7325859363001
18.6,0,0,0,7,-0.19667288979357622,-0.9804691603616321,1,56.7325859363001,72.8643980994303,104.998588236863,139.687762195994,83.51796465550274,21.245442249638817,80.90343970004635,24.168826078712016,79.72123209011906,21.527260166462646,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,140.534826137305
19.45,0,1,0,7,-0.2135209154397959,-0.9769384927771817,0,140.534826137305,56.7325859363001,115.213371214749,79.3880324911908,88.59457006985159,29.76943271309342,80.96394426728284,24.327844806666572,81.89073721683754,24.196116389232696,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,80.7491612883671
22.2625,0,1,0,7,-0.23030567023061196,-0.973118337233262,0,80.7491612883671,140.534826137305,87.6708765599203,70.9302793020307,83.6711115089399,27.38801897273785,81.06116775279546,24.323781854707878,82.4544667189062,23.956822809491882,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,60.3757248213977
19.4125,0,1,0,7,-0.24702218048093527,-0.9690098257244063,0,60.3757248213977,80.7491612883671,83.4772394737553,72.3068065016839,79.77180411772238,28.63816286311836,80.3072710041788,24.820429445954147,80.69371854960697,23.557149840505016,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,75.7094617154365
22.7625,0,1,0,7,-0.2636654927280072,-0.9646141756912435,0,75.7094617154365,60.3757248213977,63.6686930675012,70.715968983487,78.66212158081969,28.62114265228206,80.55031780516113,24.752628059376853,80.49948473676672,23.57397799906366,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,44.5837021456503
26.05,0,1,0,7,-0.2802306751992161,-0.9599326896597445,0,44.5837021456503,75.7094617154365,72.8643980994303,55.6437295906243,75.93569430626955,31.08997902102097,78.68372731674422,26.476562248565873,80.08145770972038,24.107912893172404,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,65.1758893086205
28.0625,0,1,0,7,-0.2967128192734901,-0.9549667548552553,1,65.1758893086205,44.5837021456503,56.7325859363001,59.349824147119,74.83733590758244,31.351280085930224,79.36459586802967,25.955936885991807,80.29535615307651,23.940087516903958,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,63.9396602318238
